SS_Fiberhood;LAMKEY;NATURE;PBOX;BLOCK;FLOOR;APP
W03-D-Sint-Niklaas-FH02;68415;LU;301;;3;
W03-D-Sint-Niklaas-FH02;68415;SU;0;;0;
W03-D-Sint-Niklaas-FH02;6051618;LU;101;;1;
W03-D-Sint-Niklaas-FH02;6051618;LU;102;;1;
W03-D-Sint-Niklaas-FH02;6051618;LU;103;;1;
W03-D-Sint-Niklaas-FH02;6051618;LU;201;;2;
W03-D-Sint-Niklaas-FH02;6051618;LU;202;;2;
W03-D-Sint-Niklaas-FH02;6051618;LU;203;;2;
W03-D-Sint-Niklaas-FH02;6051618;LU;301;;3;
W03-D-Sint-Niklaas-FH02;6051618;LU;302;;3;
W03-D-Sint-Niklaas-FH02;6051618;LU;303;;3;
W03-D-Sint-Niklaas-FH02;6051618;LU;401;;4;
W03-D-Sint-Niklaas-FH02;3484815;LU;101;;1;
W03-D-Sint-Niklaas-FH02;3484815;LU;102;;1;
W03-D-Sint-Niklaas-FH02;3484815;LU;201;;2;
W03-D-Sint-Niklaas-FH02;3484815;LU;202;;2;
W03-D-Sint-Niklaas-FH02;3484815;LU;301;;3;
W03-D-Sint-Niklaas-FH02;3484815;LU;302;;3;
W03-D-Sint-Niklaas-FH02;3484815;SU;0;;0;
W03-D-Sint-Niklaas-FH02;4444789;LU;1;;0;
W03-D-Sint-Niklaas-FH02;4444789;LU;2;;0;
W03-D-Sint-Niklaas-FH02;4444789;LU;101;;1;
W03-D-Sint-Niklaas-FH02;4444789;LU;102;;1;
W03-D-Sint-Niklaas-FH02;68427;LU;101;;1;
W03-D-Sint-Niklaas-FH02;68427;LU;201;;2;
W03-D-Sint-Niklaas-FH02;3500086;LU;1;;0;
W03-D-Sint-Niklaas-FH02;3500086;LU;101;;1;
W03-D-Sint-Niklaas-FH02;4444729;LU;1;;0;
W03-D-Sint-Niklaas-FH02;4444729;LU;101;;1;
W03-D-Sint-Niklaas-FH02;3948543;LU;1;;0;
W03-D-Sint-Niklaas-FH02;3948543;LU;101;;1;
W03-D-Sint-Niklaas-FH02;3948543;LU;201;;2;
W03-D-Sint-Niklaas-FH02;3948543;LU;301;;3;
W03-D-Sint-Niklaas-FH02;3948543;SU;0;;0;
W03-D-Sint-Niklaas-FH02;3484869;LU;1;;0;
W03-D-Sint-Niklaas-FH02;3484869;LU;101;;1;
W03-D-Sint-Niklaas-FH02;68438;LU;1;;0;
W03-D-Sint-Niklaas-FH02;68438;LU;2;;0;
W03-D-Sint-Niklaas-FH02;68438;LU;101;;1;
W03-D-Sint-Niklaas-FH02;68438;LU;201;;2;
W03-D-Sint-Niklaas-FH02;68438;LU;301;;3;
W03-D-Sint-Niklaas-FH02;68438;SU;0;;0;
W03-D-Sint-Niklaas-FH02;4103518;LU;1;;0;
W03-D-Sint-Niklaas-FH02;4103518;LU;101;;1;
W03-D-Sint-Niklaas-FH02;3501708;LU;1;;0;
W03-D-Sint-Niklaas-FH02;3501708;LU;101;;1;
W03-D-Sint-Niklaas-FH02;3501708;LU;102;;1;
W03-D-Sint-Niklaas-FH02;3501708;LU;201;;2;
W03-D-Sint-Niklaas-FH02;3501708;LU;202;;2;
W03-D-Sint-Niklaas-FH02;3517771;LU;1;;0;
W03-D-Sint-Niklaas-FH02;3517771;LU;101;;1;
W03-D-Sint-Niklaas-FH02;3517771;LU;102;;1;
W03-D-Sint-Niklaas-FH02;3517771;LU;201;;2;
W03-D-Sint-Niklaas-FH02;3517771;LU;202;;2;
W03-D-Sint-Niklaas-FH02;75546;LU;1;;0;
W03-D-Sint-Niklaas-FH02;75546;LU;101;;1;
W03-D-Sint-Niklaas-FH02;3484840;BU;1;;0;
W03-D-Sint-Niklaas-FH02;3484840;LU;101;;1;
W03-D-Sint-Niklaas-FH02;3484840;LU;102;;1;
W03-D-Sint-Niklaas-FH02;3484840;LU;201;;2;
W03-D-Sint-Niklaas-FH02;3484840;LU;202;;2;
W03-D-Sint-Niklaas-FH02;3484840;LU;203;;2;
W03-D-Sint-Niklaas-FH02;68443;LU;101;;1;
W03-D-Sint-Niklaas-FH02;68443;LU;102;;1;
W03-D-Sint-Niklaas-FH02;68443;LU;103;;1;
W03-D-Sint-Niklaas-FH02;68443;LU;201;;2;
W03-D-Sint-Niklaas-FH02;68443;LU;202;;2;
W03-D-Sint-Niklaas-FH02;68443;LU;203;;2;
W03-D-Sint-Niklaas-FH02;68443;LU;301;;3;
W03-D-Sint-Niklaas-FH02;68443;LU;302;;3;
W03-D-Sint-Niklaas-FH02;68443;LU;303;;3;
W03-D-Sint-Niklaas-FH02;68443;LU;401;;4;
W03-D-Sint-Niklaas-FH02;68443;LU;402;;4;
W03-D-Sint-Niklaas-FH02;68443;SU;0;;-1;
W03-D-Sint-Niklaas-FH02;3484846;LU;1;;0;
W03-D-Sint-Niklaas-FH02;3484846;LU;101;;1;
W03-D-Sint-Niklaas-FH02;3484846;LU;201;;2;
W03-D-Sint-Niklaas-FH02;3484846;LU;301;;3;
W03-D-Sint-Niklaas-FH02;3484846;LU;401;;4;
W03-D-Sint-Niklaas-FH02;3484846;SU;0;;0;
W03-D-Sint-Niklaas-FH02;3484845;LU;1;;0;
W03-D-Sint-Niklaas-FH02;3484845;LU;101;;1;
W03-D-Sint-Niklaas-FH02;3484845;LU;201;;2;
W03-D-Sint-Niklaas-FH02;3484845;LU;301;;3;
W03-D-Sint-Niklaas-FH02;3484845;LU;401;;4;
W03-D-Sint-Niklaas-FH02;3484845;SU;0;;0;
W03-D-Sint-Niklaas-FH02;5817466;LU;1;;0;
W03-D-Sint-Niklaas-FH02;5817466;LU;101;;1;
W03-D-Sint-Niklaas-FH02;5817466;LU;201;;2;
W03-D-Sint-Niklaas-FH02;68437;BU;1;;0;
W03-D-Sint-Niklaas-FH02;68437;BU;2;;0;
W03-D-Sint-Niklaas-FH02;68437;LU;101;;1;
W03-D-Sint-Niklaas-FH02;68437;LU;102;;1;
W03-D-Sint-Niklaas-FH02;68437;LU;103;;1;
W03-D-Sint-Niklaas-FH02;68437;LU;104;;1;
W03-D-Sint-Niklaas-FH02;68437;LU;201;;2;
W03-D-Sint-Niklaas-FH02;68437;LU;202;;2;
W03-D-Sint-Niklaas-FH02;68437;LU;203;;2;
W03-D-Sint-Niklaas-FH02;68437;LU;301;;3;
W03-D-Sint-Niklaas-FH02;68437;LU;302;;3;
W03-D-Sint-Niklaas-FH02;68437;LU;303;;3;
W03-D-Sint-Niklaas-FH02;68437;SU;0;;0;
W03-D-Sint-Niklaas-FH02;3484851;BU;1;;0;
W03-D-Sint-Niklaas-FH02;3484851;LU;101;;1;
W03-D-Sint-Niklaas-FH02;3484851;LU;201;;2;
W03-D-Sint-Niklaas-FH02;3484873;BU;1;;0;
W03-D-Sint-Niklaas-FH02;3484873;LU;101;;1;
W03-D-Sint-Niklaas-FH02;3484873;LU;201;;2;
W03-D-Sint-Niklaas-FH02;3948789;LU;1;;0;
W03-D-Sint-Niklaas-FH02;3948789;LU;2;;0;
W03-D-Sint-Niklaas-FH02;3948789;LU;3;;0;
W03-D-Sint-Niklaas-FH02;3948789;LU;4;;0;
W03-D-Sint-Niklaas-FH02;3948789;LU;5;;1;
W03-D-Sint-Niklaas-FH02;3948789;LU;6;;1;
W03-D-Sint-Niklaas-FH02;3948789;LU;7;;1;
W03-D-Sint-Niklaas-FH02;3948789;LU;8;;1;
W03-D-Sint-Niklaas-FH02;3948789;LU;9;;2;
W03-D-Sint-Niklaas-FH02;3948789;LU;10;;2;
W03-D-Sint-Niklaas-FH02;3948789;LU;11;;2;
W03-D-Sint-Niklaas-FH02;3948789;LU;12;;2;
W03-D-Sint-Niklaas-FH02;61724;BU;1;;0;
W03-D-Sint-Niklaas-FH02;61724;LU;101;;1;
W03-D-Sint-Niklaas-FH02;3948737;LU;101;;1;
W03-D-Sint-Niklaas-FH02;3948737;LU;201;;2;
W03-D-Sint-Niklaas-FH02;3948737;LU;301;;3;
W03-D-Sint-Niklaas-FH02;61713;LU;1;;1;
W03-D-Sint-Niklaas-FH02;61713;LU;2;;2;
W03-D-Sint-Niklaas-FH02;61713;LU;3;;3;
W03-D-Sint-Niklaas-FH02;56094;LU;101;;1;
W03-D-Sint-Niklaas-FH02;56094;LU;201;;2;
W03-D-Sint-Niklaas-FH02;56094;LU;301;;3;
W03-D-Sint-Niklaas-FH02;56094;LU;401;;4;
W03-D-Sint-Niklaas-FH02;3518041;LU;1;;1;
W03-D-Sint-Niklaas-FH02;3518041;LU;2;;2;
W03-D-Sint-Niklaas-FH02;3518041;LU;3;;4;
W03-D-Sint-Niklaas-FH02;3948821;BU;1;;0;
W03-D-Sint-Niklaas-FH02;3948821;LU;101;;1;
W03-D-Sint-Niklaas-FH02;3948821;LU;201;;2;
W03-D-Sint-Niklaas-FH02;3948821;LU;301;;3;
W03-D-Sint-Niklaas-FH02;3948821;LU;401;;4;
W03-D-Sint-Niklaas-FH02;4153361;LU;1;;0;
W03-D-Sint-Niklaas-FH02;4153361;LU;2;;1;
W03-D-Sint-Niklaas-FH02;4153361;LU;3;;2;
W03-D-Sint-Niklaas-FH02;4153361;LU;4;;3;
W03-D-Sint-Niklaas-FH02;4153361;LU;5;;4;
W03-D-Sint-Niklaas-FH02;3948650;LU;B1;;1;
W03-D-Sint-Niklaas-FH02;3948650;LU;B2;;1;
W03-D-Sint-Niklaas-FH02;3948650;LU;B3;;1;
W03-D-Sint-Niklaas-FH02;3948650;LU;B4;;1;
W03-D-Sint-Niklaas-FH02;3948650;LU;B5;;1;
W03-D-Sint-Niklaas-FH02;61731;LU;1;;0;
W03-D-Sint-Niklaas-FH02;61731;LU;101;;1;
W03-D-Sint-Niklaas-FH02;61731;LU;201;;2;
W03-D-Sint-Niklaas-FH02;3504491;LU;101;;1;
W03-D-Sint-Niklaas-FH02;3504491;LU;102;;1;
W03-D-Sint-Niklaas-FH02;3504491;LU;201;;2;
W03-D-Sint-Niklaas-FH02;3504491;LU;202;;2;
W03-D-Sint-Niklaas-FH02;3504491;LU;301;;3;
W03-D-Sint-Niklaas-FH02;3504491;LU;302;;3;
W03-D-Sint-Niklaas-FH02;3504491;LU;401;;4;
W03-D-Sint-Niklaas-FH02;3504491;LU;402;;4;
W03-D-Sint-Niklaas-FH02;3504491;LU;501;;5;
W03-D-Sint-Niklaas-FH02;3504491;LU;502;;5;
W03-D-Sint-Niklaas-FH02;3504491;SU;0;;0;
W03-D-Sint-Niklaas-FH02;3500117;LU;1;;0;
W03-D-Sint-Niklaas-FH02;3500117;LU;2;;1;
W03-D-Sint-Niklaas-FH02;3500117;LU;3;;2;
W03-D-Sint-Niklaas-FH02;3500117;LU;4;;0;
W03-D-Sint-Niklaas-FH02;3500117;LU;5;;1;
W03-D-Sint-Niklaas-FH02;3500117;LU;6;;2;
W03-D-Sint-Niklaas-FH02;3500130;LU;101;;1;
W03-D-Sint-Niklaas-FH02;3500130;LU;201;;2;
W03-D-Sint-Niklaas-FH02;3948529;LU;101;;1;
W03-D-Sint-Niklaas-FH02;3948529;LU;102;;1;
W03-D-Sint-Niklaas-FH02;3948529;LU;201;;2;
W03-D-Sint-Niklaas-FH02;3512928;BU;1;;0;
W03-D-Sint-Niklaas-FH02;3512928;LU;2;;3;
W03-D-Sint-Niklaas-FH02;3512979;LU;1;;0;
W03-D-Sint-Niklaas-FH02;3512979;LU;101;;1;
W03-D-Sint-Niklaas-FH02;3512979;LU;201;;2;
W03-D-Sint-Niklaas-FH02;3512979;LU;301;;3;
W03-D-Sint-Niklaas-FH02;91083;SU;SU01;;0;SU01
W03-D-Sint-Niklaas-FH02;91083;LU;1;;0;1
W03-D-Sint-Niklaas-FH02;91083;LU;2;;0;2
W03-D-Sint-Niklaas-FH02;91083;LU;3;;0;3
W03-D-Sint-Niklaas-FH02;91083;LU;101;;1;101
W03-D-Sint-Niklaas-FH02;91083;LU;102;;1;102
W03-D-Sint-Niklaas-FH02;91083;LU;103;;1;103
W03-D-Sint-Niklaas-FH02;91083;LU;201;;2;201
W03-D-Sint-Niklaas-FH02;91083;LU;202;;2;202
W03-D-Sint-Niklaas-FH02;91083;LU;203;;2;203
W03-D-Sint-Niklaas-FH02;91083;LU;301;;3;301
W03-D-Sint-Niklaas-FH02;91083;LU;302;;3;302
W03-D-Sint-Niklaas-FH02;91083;LU;303;;3;303
W03-D-Sint-Niklaas-FH02;96641;SU;SU01;;0;SU01
W03-D-Sint-Niklaas-FH02;96641;LU;1;;0;1
W03-D-Sint-Niklaas-FH02;96641;LU;2;;0;2
W03-D-Sint-Niklaas-FH02;96641;LU;101;;1;101
W03-D-Sint-Niklaas-FH02;96641;LU;102;;1;102
W03-D-Sint-Niklaas-FH02;96641;LU;201;;2;201
W03-D-Sint-Niklaas-FH02;96641;LU;202;;2;202
W03-D-Sint-Niklaas-FH02;96641;LU;301;;3;301
W03-D-Sint-Niklaas-FH02;96641;LU;302;;3;302
W03-D-Sint-Niklaas-FH02;69848;LU;1;;1;
W03-D-Sint-Niklaas-FH02;69848;LU;2;;1;
W03-D-Sint-Niklaas-FH02;69848;LU;3;;1;
W03-D-Sint-Niklaas-FH02;69848;LU;4;;2;
W03-D-Sint-Niklaas-FH02;69848;LU;5;;2;
W03-D-Sint-Niklaas-FH02;69848;LU;6;;2;
W03-D-Sint-Niklaas-FH02;69848;LU;7;;3;
W03-D-Sint-Niklaas-FH02;69848;LU;8;;3;
W03-D-Sint-Niklaas-FH02;69848;LU;9;;3;
W03-D-Sint-Niklaas-FH02;69848;LU;10;;4;
W03-D-Sint-Niklaas-FH02;69848;SU;0;;;
W03-D-Sint-Niklaas-FH02;69849;LU;1;;1;
W03-D-Sint-Niklaas-FH02;69849;LU;2;;1;
W03-D-Sint-Niklaas-FH02;69849;LU;3;;1;
W03-D-Sint-Niklaas-FH02;69849;LU;4;;2;
W03-D-Sint-Niklaas-FH02;69849;LU;5;;2;
W03-D-Sint-Niklaas-FH02;69849;LU;6;;2;
W03-D-Sint-Niklaas-FH02;69849;LU;7;;3;
W03-D-Sint-Niklaas-FH02;69849;LU;8;;3;
W03-D-Sint-Niklaas-FH02;69849;LU;9;;3;
W03-D-Sint-Niklaas-FH02;69849;LU;10;;4;
W03-D-Sint-Niklaas-FH02;69849;SU;0;;;
W03-D-Sint-Niklaas-FH02;3515266;LU;1;;1;
W03-D-Sint-Niklaas-FH02;3515266;LU;2;;1;
W03-D-Sint-Niklaas-FH02;3515266;LU;3;;1;
W03-D-Sint-Niklaas-FH02;3515266;LU;4;;2;
W03-D-Sint-Niklaas-FH02;3515266;LU;5;;2;
W03-D-Sint-Niklaas-FH02;3515266;LU;6;;2;
W03-D-Sint-Niklaas-FH02;3515266;LU;7;;3;
W03-D-Sint-Niklaas-FH02;3515266;LU;8;;3;
W03-D-Sint-Niklaas-FH02;3515266;LU;9;;3;
W03-D-Sint-Niklaas-FH02;3515266;LU;10;;4;
W03-D-Sint-Niklaas-FH02;3515266;SU;0;;;
W03-D-Sint-Niklaas-FH02;3515263;LU;1;;1;
W03-D-Sint-Niklaas-FH02;3515263;LU;2;;1;
W03-D-Sint-Niklaas-FH02;3515263;LU;3;;1;
W03-D-Sint-Niklaas-FH02;3515263;LU;4;;2;
W03-D-Sint-Niklaas-FH02;3515263;LU;5;;2;
W03-D-Sint-Niklaas-FH02;3515263;LU;6;;2;
W03-D-Sint-Niklaas-FH02;3515263;LU;7;;3;
W03-D-Sint-Niklaas-FH02;3515263;LU;8;;3;
W03-D-Sint-Niklaas-FH02;3515263;LU;9;;3;
W03-D-Sint-Niklaas-FH02;3515263;LU;10;;4;
W03-D-Sint-Niklaas-FH02;3515263;SU;0;;;
W03-D-Sint-Niklaas-FH02;3518105;LU;1;;0;
W03-D-Sint-Niklaas-FH02;3518105;LU;101;;1;
W03-D-Sint-Niklaas-FH02;3518105;LU;201;;2;
W03-D-Sint-Niklaas-FH02;3518105;LU;301;;4;
W03-D-Sint-Niklaas-FH02;3518104;LU;1;;0;
W03-D-Sint-Niklaas-FH02;3518104;LU;101;;1;
W03-D-Sint-Niklaas-FH02;3518104;LU;201;;2;
W03-D-Sint-Niklaas-FH02;3518104;LU;301;;3;
W03-D-Sint-Niklaas-FH02;56071;BU;1;;0;
W03-D-Sint-Niklaas-FH02;56071;LU;101;;1;
W03-D-Sint-Niklaas-FH02;56071;LU;102;;Rechts;
W03-D-Sint-Niklaas-FH02;56071;LU;201;;2;
W03-D-Sint-Niklaas-FH02;56071;LU;202;;Rechts;
W03-D-Sint-Niklaas-FH02;3500563;LU;101;;1;101
W03-D-Sint-Niklaas-FH02;3500563;LU;201;;2;201
W03-D-Sint-Niklaas-FH02;3500563;LU;301;;3;301
W03-D-Sint-Niklaas-FH02;3508932;SU;SU01;;0;SU01
W03-D-Sint-Niklaas-FH02;3508932;LU;1;;0;1
W03-D-Sint-Niklaas-FH02;3508932;LU;101;;1;101
W03-D-Sint-Niklaas-FH02;3508932;LU;201;;2;201
W03-D-Sint-Niklaas-FH02;3508932;LU;301;;3;301
W03-D-Sint-Niklaas-FH02;3508947;SU;SU01;;0;SU01
W03-D-Sint-Niklaas-FH02;3508947;SU;SU02;;0;SU02
W03-D-Sint-Niklaas-FH02;3508947;LU;1;;0;1
W03-D-Sint-Niklaas-FH02;3508947;LU;101;;1;101
W03-D-Sint-Niklaas-FH02;3508947;LU;201;;2;201
W03-D-Sint-Niklaas-FH02;3508947;LU;301;;3;301
W03-D-Sint-Niklaas-FH02;91081;SU;SU01;;0;SU01
W03-D-Sint-Niklaas-FH02;91081;LU;1;;0;1
W03-D-Sint-Niklaas-FH02;91081;LU;101;;1;101
W03-D-Sint-Niklaas-FH02;91081;LU;201;;2;201
W03-D-Sint-Niklaas-FH02;91081;LU;301;;3;301
W03-D-Sint-Niklaas-FH02;3500234;BU;1;;0;1
W03-D-Sint-Niklaas-FH02;3500234;LU;101;;1;101
W03-D-Sint-Niklaas-FH02;3500548;SU;SU01;;0;SU01
W03-D-Sint-Niklaas-FH02;3500548;SU;SU02;;0;SU02
W03-D-Sint-Niklaas-FH02;3500548;LU;101;;1;101
W03-D-Sint-Niklaas-FH02;3500548;LU;201;;2;201
W03-D-Sint-Niklaas-FH02;3500559;LU;1;;0;1
W03-D-Sint-Niklaas-FH02;3500559;LU;101;;1;101
W03-D-Sint-Niklaas-FH02;3500559;LU;201;;2;201
W03-D-Sint-Niklaas-FH02;3500559;LU;301;;3;301
W03-D-Sint-Niklaas-FH02;3948701;LU;1;;0;1
W03-D-Sint-Niklaas-FH02;3948701;LU;101;;1;101
W03-D-Sint-Niklaas-FH02;3948701;LU;102;;1;102
W03-D-Sint-Niklaas-FH02;3948701;LU;201;;2;201
W03-D-Sint-Niklaas-FH02;6004501;LU;101;;1;
W03-D-Sint-Niklaas-FH02;6004501;LU;102;;1;
W03-D-Sint-Niklaas-FH02;6004501;LU;201;;2;
W03-D-Sint-Niklaas-FH02;6004501;LU;202;;2;
W03-D-Sint-Niklaas-FH02;6004501;LU;301;;3;
W03-D-Sint-Niklaas-FH02;6004501;LU;302;;3;
W03-D-Sint-Niklaas-FH02;6004501;LU;401;;4;
W03-D-Sint-Niklaas-FH02;6004501;SU;0;;;
W03-D-Sint-Niklaas-FH02;61661;LU;1;;1;
W03-D-Sint-Niklaas-FH02;61661;LU;2;;2;
W03-D-Sint-Niklaas-FH02;61661;LU;3;;3;
W03-D-Sint-Niklaas-FH02;61725;BU;1;;0;
W03-D-Sint-Niklaas-FH02;61725;LU;101;;1;
W03-D-Sint-Niklaas-FH02;61725;LU;102;;1;
W03-D-Sint-Niklaas-FH02;61725;LU;201;;2;
W03-D-Sint-Niklaas-FH02;61725;LU;202;;2;
W03-D-Sint-Niklaas-FH02;61725;LU;301;;3;
W03-D-Sint-Niklaas-FH02;61725;LU;302;;3;
W03-D-Sint-Niklaas-FH02;61725;LU;401;;4;
W03-D-Sint-Niklaas-FH02;61725;LU;402;;5;
W03-D-Sint-Niklaas-FH02;61725;LU;501;;5;
W03-D-Sint-Niklaas-FH02;61725;LU;502;;5;
W03-D-Sint-Niklaas-FH02;5913021;LU;01.01;;1;
W03-D-Sint-Niklaas-FH02;5913021;LU;01.02;;2;
W03-D-Sint-Niklaas-FH02;75568;LU;1;;1;
W03-D-Sint-Niklaas-FH02;75568;LU;2;;2;
W03-D-Sint-Niklaas-FH02;75568;LU;3;;3;
W03-D-Sint-Niklaas-FH02;3925998;LU;1;;0;
W03-D-Sint-Niklaas-FH02;3925998;LU;101;;1;
W03-D-Sint-Niklaas-FH02;3925998;LU;201;;2;
W03-D-Sint-Niklaas-FH02;75541;LU;1;;0;
W03-D-Sint-Niklaas-FH02;75541;LU;2;;1;
W03-D-Sint-Niklaas-FH02;75541;LU;3;;2;
W03-D-Sint-Niklaas-FH02;3517615;LU;1;;1;
W03-D-Sint-Niklaas-FH02;3517615;LU;2;;2;
W03-D-Sint-Niklaas-FH02;3517615;LU;3;;3;
W03-D-Sint-Niklaas-FH02;3948829;LU;1;;0;
W03-D-Sint-Niklaas-FH02;3948829;LU;2;;1;
W03-D-Sint-Niklaas-FH02;3948829;LU;3;;2;
W03-D-Sint-Niklaas-FH02;3948829;LU;4;;3;
W03-D-Sint-Niklaas-FH02;3517618;LU;1;;0;
W03-D-Sint-Niklaas-FH02;3517618;LU;2;;1;
W03-D-Sint-Niklaas-FH02;3517618;LU;3;;2;
W03-D-Sint-Niklaas-FH02;3517618;LU;4;;3;
W03-D-Sint-Niklaas-FH02;3517622;LU;1;;0;
W03-D-Sint-Niklaas-FH02;3517622;LU;2;;1;
W03-D-Sint-Niklaas-FH02;3517622;LU;3;;1;
W03-D-Sint-Niklaas-FH02;3517622;LU;4;;2;
W03-D-Sint-Niklaas-FH02;3517622;LU;5;;2;
W03-D-Sint-Niklaas-FH02;3517622;LU;6;;3;
W03-D-Sint-Niklaas-FH02;3517622;LU;7;;3;
W03-D-Sint-Niklaas-FH02;96722;BU;1;;0;1
W03-D-Sint-Niklaas-FH02;96722;LU;101;;1;101
W03-D-Sint-Niklaas-FH02;96722;LU;201;;2;201
W03-D-Sint-Niklaas-FH02;3500616;SU;SU01;;0;SU01
W03-D-Sint-Niklaas-FH02;3500616;BU;1;;0;1
W03-D-Sint-Niklaas-FH02;3500616;BU;2;;0;2
W03-D-Sint-Niklaas-FH02;96726;SU;SU01;;0;SU01
W03-D-Sint-Niklaas-FH02;96726;SU;SU02;;0;SU02
W03-D-Sint-Niklaas-FH02;96726;BU;1;;0;1
W03-D-Sint-Niklaas-FH02;96726;LU;101;;1;101
W03-D-Sint-Niklaas-FH02;96726;LU;102;;1;102
W03-D-Sint-Niklaas-FH02;96726;LU;201;;2;201
W03-D-Sint-Niklaas-FH02;96726;LU;202;;2;202
W03-D-Sint-Niklaas-FH02;96726;LU;301;;3;301
W03-D-Sint-Niklaas-FH02;96726;LU;302;;3;302
W03-D-Sint-Niklaas-FH02;3509906;BU;1;;0;1
W03-D-Sint-Niklaas-FH02;3509906;LU;101;;1;101
W03-D-Sint-Niklaas-FH02;3509906;LU;201;;2;201
W03-D-Sint-Niklaas-FH02;3509906;LU;301;;3;301
W03-D-Sint-Niklaas-FH02;3509909;SU;SU01;;0;SU01
W03-D-Sint-Niklaas-FH02;3509909;SU;SU02;;0;SU02
W03-D-Sint-Niklaas-FH02;3509909;SU;SU03;;0;SU02
W03-D-Sint-Niklaas-FH02;3509909;SU;SU04;;0;SU04
W03-D-Sint-Niklaas-FH02;3509909;BU;1;;0;1
W03-D-Sint-Niklaas-FH02;3509909;BU;2;;0;2
W03-D-Sint-Niklaas-FH02;3509909;BU;3;;0;3
W03-D-Sint-Niklaas-FH02;3509909;BU;4;;0;4
W03-D-Sint-Niklaas-FH02;3509909;LU;101;;1;101
W03-D-Sint-Niklaas-FH02;3509909;LU;102;;1;102
W03-D-Sint-Niklaas-FH02;3509909;LU;103;;1;103
W03-D-Sint-Niklaas-FH02;3509909;LU;104;;1;104
W03-D-Sint-Niklaas-FH02;3509909;LU;201;;2;201
W03-D-Sint-Niklaas-FH02;3509909;LU;202;;2;202
W03-D-Sint-Niklaas-FH02;3509909;LU;203;;2;203
W03-D-Sint-Niklaas-FH02;3509909;LU;204;;2;204
W03-D-Sint-Niklaas-FH02;3509909;LU;301;;3;301
W03-D-Sint-Niklaas-FH02;3509909;LU;302;;3;302
W03-D-Sint-Niklaas-FH02;4157932;BU;1;;0;1
W03-D-Sint-Niklaas-FH02;3500316;LU;101;;1;101
W03-D-Sint-Niklaas-FH02;3500599;SU;SU01;;0;SU01
W03-D-Sint-Niklaas-FH02;3500599;SU;SU02;;0;SU02
W03-D-Sint-Niklaas-FH02;3500599;LU;1;;0;1
W03-D-Sint-Niklaas-FH02;3500599;LU;2;;0;2
W03-D-Sint-Niklaas-FH02;3500599;LU;101;;1;101
W03-D-Sint-Niklaas-FH02;3500599;LU;102;;1;102
W03-D-Sint-Niklaas-FH02;3500599;LU;103;;1;103
W03-D-Sint-Niklaas-FH02;3500599;LU;201;;2;201
W03-D-Sint-Niklaas-FH02;3500599;LU;202;;2;202
W03-D-Sint-Niklaas-FH02;3500599;LU;301;;3;301
W03-D-Sint-Niklaas-FH02;91086;SU;SU01;;0;SU01
W03-D-Sint-Niklaas-FH02;91086;LU;1;;-1;1
W03-D-Sint-Niklaas-FH02;91086;LU;2;;0;2
W03-D-Sint-Niklaas-FH02;91086;LU;3;;0;3
W03-D-Sint-Niklaas-FH02;91086;LU;101;;1;101
W03-D-Sint-Niklaas-FH02;91086;LU;102;;1;102
W03-D-Sint-Niklaas-FH02;91086;LU;201;;2;201
W03-D-Sint-Niklaas-FH02;91086;LU;202;;2;202
W03-D-Sint-Niklaas-FH02;91086;LU;301;;3;301
W03-D-Sint-Niklaas-FH02;91086;LU;302;;3;302
W03-D-Sint-Niklaas-FH02;3508968;LU;1;;0;1
W03-D-Sint-Niklaas-FH02;3508968;LU;101;;1;101
W03-D-Sint-Niklaas-FH02;3508968;LU;201;;2;201
W03-D-Sint-Niklaas-FH02;3508973;LU;1;;0;1
W03-D-Sint-Niklaas-FH02;3508973;LU;101;;1;101
W03-D-Sint-Niklaas-FH02;3508973;LU;201;;2;201
W03-D-Sint-Niklaas-FH02;3508973;LU;301;;3;301
W03-D-Sint-Niklaas-FH02;3948699;LU;101;;1;101
W03-D-Sint-Niklaas-FH02;3948699;LU;201;;2;201
W03-D-Sint-Niklaas-FH02;96648;LU;1;;0;1
W03-D-Sint-Niklaas-FH02;96648;LU;101;;1;101
W03-D-Sint-Niklaas-FH02;96648;LU;102;;1;102
W03-D-Sint-Niklaas-FH02;96648;LU;201;;2;201
W03-D-Sint-Niklaas-FH02;96648;LU;202;;2;202
W03-D-Sint-Niklaas-FH02;96648;LU;301;;3;301
W03-D-Sint-Niklaas-FH02;96648;LU;302;;3;302
W03-D-Sint-Niklaas-FH02;3508919;SU;SU01;;0;SU01
W03-D-Sint-Niklaas-FH02;3508919;LU;1;;0;1
W03-D-Sint-Niklaas-FH02;3508919;LU;2;;0;2
W03-D-Sint-Niklaas-FH02;3508919;LU;101;;1;101
W03-D-Sint-Niklaas-FH02;3508919;LU;102;;1;102
W03-D-Sint-Niklaas-FH02;3508919;LU;201;;2;201
W03-D-Sint-Niklaas-FH02;3508919;LU;202;;2;202
W03-D-Sint-Niklaas-FH02;3508919;LU;301;;3;301
W03-D-Sint-Niklaas-FH02;3508919;LU;302;;3;302
W03-D-Sint-Niklaas-FH02;1325900;SU;SU01;;0;SU01
W03-D-Sint-Niklaas-FH02;1325900;LU;1;;0;1
W03-D-Sint-Niklaas-FH02;1325900;LU;2;;0;2
W03-D-Sint-Niklaas-FH02;1325900;LU;101;;1;101
W03-D-Sint-Niklaas-FH02;1325900;LU;102;;1;102
