LAM MK;xPos;yPos;Street;Nr;Suffix
1287403;134232,041;206157,122;Ankerstraat;1;
3484793;134239,683;206159,068;Ankerstraat;3;
3484795;134245,985;206162,327;Ankerstraat;5;
76381;134257,893;206167,581;Ankerstraat;11;
76246;134264,08;206169,39;Ankerstraat;13;
68420;134311,791;206212,486;Ankerstraat;20;
3484804;134286,44;206180,704;Ankerstraat;21;
3484805;134314,859;206211,121;Ankerstraat;22;
68414;134290,522;206182,265;Ankerstraat;23;
4082341;134320,411;206210,928;Ankerstraat;24;
1508777;134293,909;206185,854;Ankerstraat;25;
6456861;134297,053;206182,486;Ankerstraat;25;A
6329472;134297,85;206186,963;Ankerstraat;25;B
3484806;134322,936;206213,325;Ankerstraat;26;
3484807;134302,299;206185,913;Ankerstraat;27;
3484808;134306,776;206189,182;Ankerstraat;29;
3484809;134330,514;206216,905;Ankerstraat;30;
4444925;134336,022;206216,788;Ankerstraat;32;
3484810;134340,944;206220,395;Ankerstraat;34;
1372300;134328,913;206191,905;Ankerstraat;35;
3484813;134350,86;206222,34;Ankerstraat;36;
3484814;134333,607;206193,785;Ankerstraat;37;
3484816;134336,108;206196,282;Ankerstraat;39;
3484817;134359,229;206224,851;Ankerstraat;40;
3484819;134340,704;206199,331;Ankerstraat;41;
3484820;134366,819;206226,651;Ankerstraat;42;
3484821;134346,682;206199,957;Ankerstraat;43;
3484822;134375,303;206228,882;Ankerstraat;44;
68417;134350,844;206202,085;Ankerstraat;45;
4444935;134383,257;206231,371;Ankerstraat;46;
3484823;134362,564;206204,06;Ankerstraat;49;A
68410;134388,477;206233,786;Ankerstraat;50;
3484826;134394,958;206236,636;Ankerstraat;52;
3484829;134400,674;206242,236;Ankerstraat;54;
6116209;134401,373;206235,815;Ankerstraat;54;A
6347287;134405,697;206237,164;Ankerstraat;54;B
68415;134380,197;206209,962;Ankerstraat;55;
3484831;134411,761;206240,304;Ankerstraat;56;
68421;134385,883;206211,231;Ankerstraat;57;
3484834;134391,367;206214,109;Ankerstraat;59;
5817466;134396,121;206216,845;Ankerstraat;61;A
3484837;134397,647;206213,391;Ankerstraat;61;B
4444883;134432,131;206245,51;Ankerstraat;62;
3484838;134410,979;206220,094;Ankerstraat;63;
3484839;134439,005;206250,395;Ankerstraat;64;
3484840;134429,406;206224,311;Ankerstraat;65;
3484841;134442,324;206250,336;Ankerstraat;66;
4444763;134436,738;206226,028;Ankerstraat;67;
4054548;134449,27;206250,856;Ankerstraat;68;
3484842;134441,814;206228,888;Ankerstraat;69;
3484845;134448,682;206229,661;Ankerstraat;71;
68418;134459,942;206253,452;Ankerstraat;72;
3484846;134455,308;206231,088;Ankerstraat;73;
68396;134465,294;206254,598;Ankerstraat;74;
3484847;134460,665;206233,154;Ankerstraat;75;
3484848;134471,173;206257,335;Ankerstraat;76;
3484849;134466,396;206236,788;Ankerstraat;77;
3484850;134475,294;206259,531;Ankerstraat;78;
3484851;134473,954;206239,866;Ankerstraat;79;
4444854;134477,887;206263,3;Ankerstraat;80;
3484852;134480,306;206242,752;Ankerstraat;81;
3484855;134482,176;206272,472;Ankerstraat;84;
4444769;134500,992;206259,063;Ankerstraat;87;
4242235;134484,842;206280,143;Ankerstraat;88;
68432;134765,486;206300,135;Ankerstraat;91;
3484858;134490,536;206292,975;Ankerstraat;92;
4444862;134492,374;206298,79;Ankerstraat;94;
68435;134534,699;206352,062;Ankerstraat;95;
3484859;134492,486;206306,02;Ankerstraat;96;
3484860;134535,986;206357,463;Ankerstraat;97;
3484861;134541,723;206363,638;Ankerstraat;99;
3484862;134495,633;206317,156;Ankerstraat;100;
3484864;134543,701;206369,784;Ankerstraat;101;A
3484863;134549,952;206366,62;Ankerstraat;101;B
3484867;134499,811;206329,787;Ankerstraat;104;
3948543;134548,624;206381,504;Ankerstraat;105;
3484868;134506,801;206334,55;Ankerstraat;106;
3484869;134551,593;206387,212;Ankerstraat;107;
3484870;134509,277;206341,935;Ankerstraat;108;
3484871;134555,257;206392,557;Ankerstraat;109;
3484872;134511,974;206353,183;Ankerstraat;110;
3484873;134558,141;206398,037;Ankerstraat;111;
68437;134560,973;206408,274;Ankerstraat;113;
68436;134519,836;206370,072;Ankerstraat;114;
68438;134565,23;206420,043;Ankerstraat;115;
3484876;134521;206371;Ankerstraat;116;
3484877;134566,974;206422,717;Ankerstraat;117;
3484878;134524,479;206376,805;Ankerstraat;118;
4444760;134567,248;206424,681;Ankerstraat;119;
3484880;134521,388;206384,855;Ankerstraat;120;
5943423;134526,854;206382,782;Ankerstraat;120;A
3484881;134528,632;206386,192;Ankerstraat;120;B
3484882;134570,093;206431,128;Ankerstraat;121;
3484884;134571,894;206438,224;Ankerstraat;123;
3484885;134526,995;206390,238;Ankerstraat;124;
3484887;134574,917;206444,726;Ankerstraat;125;
3484889;134529,573;206398,722;Ankerstraat;126;
3484890;134577,375;206450,156;Ankerstraat;127;
68440;134578,496;206455,727;Ankerstraat;129;
3484892;134535,25;206410,049;Ankerstraat;130;
3484895;134537,02;206414,689;Ankerstraat;132;
3484896;134538,146;206419,457;Ankerstraat;134;
3484898;134539,471;206424,475;Ankerstraat;136;
3484899;134541,952;206429,649;Ankerstraat;138;
4444826;134544,199;206435,047;Ankerstraat;140;
3484901;134546,955;206437,647;Ankerstraat;142;
4215489;134548,533;206440,704;Ankerstraat;144;
3484902;134549,999;206443,412;Ankerstraat;146;
68439;134550,625;206447,165;Ankerstraat;148;
5999565;134551,836;206451,661;Ankerstraat;150;
63267;134846,487;206380,913;Antwerpse Steenweg;2;
3484913;134852,144;206380,626;Antwerpse Steenweg;4;
3484914;134858,442;206382,633;Antwerpse Steenweg;6;
3484917;134864,717;206384,533;Antwerpse Steenweg;8;
3484919;134868,306;206387,057;Antwerpse Steenweg;10;
3484920;134872,588;206396,004;Antwerpse Steenweg;12;
3484925;134881,813;206403,341;Antwerpse Steenweg;18;
4447772;134887,758;206407,503;Antwerpse Steenweg;20;
3484926;134890,772;206410,013;Antwerpse Steenweg;22;
4447774;134893,556;206412,625;Antwerpse Steenweg;24;
3484928;134895,739;206416,461;Antwerpse Steenweg;26;
4447775;134898,914;206418,775;Antwerpse Steenweg;28;
4447777;134902,258;206421,756;Antwerpse Steenweg;30;
3484932;134904,089;206427,736;Antwerpse Steenweg;32;
3484934;134912,107;206430,61;Antwerpse Steenweg;34;
4187860;134914,944;206434,144;Antwerpse Steenweg;36;
6041312;134923,025;206444,72;Antwerpse Steenweg;42;
91083;134371,692;205706,181;August Nobelsstraat;1;
96648;134417,662;205672,445;August Nobelsstraat;2;
91082;134366,479;205696,548;August Nobelsstraat;3;
3508919;134411,214;205662,446;August Nobelsstraat;4;
3508926;134361,303;205687,141;August Nobelsstraat;5;
3508928;134404,863;205654,141;August Nobelsstraat;6;
3508932;134353,714;205679,213;August Nobelsstraat;7;
1325900;134399,979;205646,205;August Nobelsstraat;8;
91081;134342,364;205664,348;August Nobelsstraat;11;
3508956;134419,064;205628,417;August Nobelsstraat;12;
3508960;134424,073;205624,158;August Nobelsstraat;14;
91086;134341,903;205643,485;August Nobelsstraat;15;
3508965;134431,094;205617,58;August Nobelsstraat;16;
3508968;134353,012;205635,991;August Nobelsstraat;17;
3508969;134437,017;205612,837;August Nobelsstraat;18;
3508973;134360,131;205629,418;August Nobelsstraat;19;
3508981;134444,258;205605,937;August Nobelsstraat;20;
3508984;134368,728;205622,9;August Nobelsstraat;21;
4206750;134451,912;205598,845;August Nobelsstraat;22;
3508987;134379,741;205613,346;August Nobelsstraat;23;
3508990;134457,973;205594,062;August Nobelsstraat;24;
3508993;134389,018;205605,859;August Nobelsstraat;25;
3508994;134462,765;205589,713;August Nobelsstraat;26;
4173650;134394,652;205600,127;August Nobelsstraat;27;
3508997;134467,655;205584,882;August Nobelsstraat;28;
3508999;134400,584;205594,067;August Nobelsstraat;29;
4260188;134472,588;205581,679;August Nobelsstraat;30;
91087;134406,132;205588,126;August Nobelsstraat;31;
3509005;134478,186;205575,997;August Nobelsstraat;32;
91088;134415,478;205580,41;August Nobelsstraat;33;
3509007;134484,221;205570,131;August Nobelsstraat;34;
3509010;134420,185;205575,824;August Nobelsstraat;35;
3509012;134426,227;205571,34;August Nobelsstraat;37;
3509013;134432,02;205567,361;August Nobelsstraat;39;
4468852;134437,526;205563,626;August Nobelsstraat;41;
3509014;134444,574;205557,923;August Nobelsstraat;43;
3509018;134452,899;205549,968;August Nobelsstraat;45;
91085;134474,931;205531,459;August Nobelsstraat;47;
54660;134935,159;205712,958;Azalealaan;1;
54661;134941,699;205750,234;Azalealaan;2;
5577918;134988,271;205781,65;Azalealaan;4;
60756;134950,144;205724,402;Azalealaan;5;
4466228;134960,322;205731,656;Azalealaan;7;
3485227;134966,396;205733,713;Azalealaan;9;
3485228;135079,352;205904,641;Azalealaan;10;
3485230;134969,714;205735,741;Azalealaan;11;
60749;134972,997;205738,553;Azalealaan;13;
60750;134977,572;205740,126;Azalealaan;15;
3485232;134981,674;205742,01;Azalealaan;17;
3485235;134985,105;205744,681;Azalealaan;19;
3485237;134988,45;205747,174;Azalealaan;21;
4127783;134991,987;205750,098;Azalealaan;23;
3485239;134996,132;205754,382;Azalealaan;25;
60747;135002,249;205756,802;Azalealaan;27;
60748;135017,772;205765,18;Azalealaan;29;
3486960;134946,539;205705,167;Brugsken;6;
3486962;134950,057;205702,52;Brugsken;8;
3486963;134952,872;205700,478;Brugsken;10;
3486966;134957,648;205696,733;Brugsken;12;
4466371;134961,67;205696,578;Brugsken;14;
3486967;134965,166;205693,798;Brugsken;16;
3486969;134968,799;205691,147;Brugsken;18;
4178967;134972,456;205688,644;Brugsken;20;
4466379;134976,079;205686,359;Brugsken;22;
3486970;134980,878;205684,956;Brugsken;24;
3486975;134991,081;205681,206;Brugsken;30;
3486976;134995,814;205677,278;Brugsken;32;
3486978;135003,198;205670,353;Brugsken;34;
3486980;135007,296;205668,463;Brugsken;36;
1513567;135013,526;205664,91;Brugsken;38;
3486982;135017,615;205662,479;Brugsken;42;
3486983;135021,173;205660,311;Brugsken;44;
3486986;135027,397;205657,674;Brugsken;48;
4466405;135047,163;205647,256;Brugsken;52;
60743;135060,628;205637,712;Brugsken;56;
5401800;134446,677;206755,611;De Gravestraat;3;A
5411617;134451,792;206754,402;De Gravestraat;3;B
3490686;134456,303;206753,326;De Gravestraat;3;C
4448728;134466,055;206750,64;De Gravestraat;7;
4448730;134482,35;206745,418;De Gravestraat;11;
3490691;134489,133;206743,256;De Gravestraat;15;
3948650;134513,094;206737,186;De Gravestraat;21;
61730;134520,094;206735,534;De Gravestraat;23;
61651;134527,511;206733,074;De Gravestraat;25;
4190925;134532,399;206731,842;De Gravestraat;27;
3490700;134536,214;206730,92;De Gravestraat;29;
3490702;134540,3;206730,167;De Gravestraat;31;
3490703;134544,091;206728,833;De Gravestraat;33;
4448914;134548,119;206727,856;De Gravestraat;35;
4448916;134551,959;206726,807;De Gravestraat;37;
3490709;134555,335;206726,213;De Gravestraat;39;
3490711;134559,93;206724,455;De Gravestraat;41;
4448919;134564,025;206723,457;De Gravestraat;43;
61652;134568,169;206722,474;De Gravestraat;45;
62537;134572,662;206721,449;De Gravestraat;47;
3490714;134577,429;206720,14;De Gravestraat;49;
4448302;134581,297;206719,191;De Gravestraat;51;
4448304;134585,644;206717,95;De Gravestraat;53;
4448305;134590,075;206716,389;De Gravestraat;55;
3490718;134598,829;206695,59;De Gravestraat;57;
3490721;134604,073;206711,903;De Gravestraat;59;
3490723;134608,939;206710,787;De Gravestraat;61;
4448310;134613,267;206710,001;De Gravestraat;63;
4448313;134617,732;206708,901;De Gravestraat;65;
4448315;134624,984;206707,304;De Gravestraat;67;
9433;134180,657;205921,19;Grote Peperstraat;1;
4454590;134186,48;205923,583;Grote Peperstraat;3;
3511268;134192,848;205925,878;Grote Peperstraat;5;
4454591;134197,148;205928,213;Grote Peperstraat;7;
3511278;134205,01;205930,218;Grote Peperstraat;11;
3511280;134212,525;205932,778;Grote Peperstraat;13;
72518;134225,709;205936,392;Grote Peperstraat;15;
72529;134287,023;205866,648;Grote Peperstraat;17;
3511292;134283,407;205876,246;Grote Peperstraat;19;
4215963;134278,884;205885,134;Grote Peperstraat;21;
4454573;134277,139;205890,51;Grote Peperstraat;23;
72530;134253,097;205925,791;Grote Peperstraat;27;
72519;134240,986;205944,275;Grote Peperstraat;29;
1513901;134245,257;205945,828;Grote Peperstraat;31;
1513903;134249,216;205947,71;Grote Peperstraat;33;
1513907;134257,97;205951,226;Grote Peperstraat;37;
1513908;134263,858;205953,999;Grote Peperstraat;39;
1513909;134272,513;205957,423;Grote Peperstraat;41;
1513911;134328,867;205903,11;Grote Peperstraat;43;
1513913;134284,262;205962,486;Grote Peperstraat;45;
1513915;134292,931;205966,709;Grote Peperstraat;47;
1513917;134295,658;205970,009;Grote Peperstraat;49;
4098446;134299,245;205972,99;Grote Peperstraat;51;
4454587;134302,778;205975,704;Grote Peperstraat;53;
75753;134602,503;205883,514;Hospitaalstraat;1;
75488;134641,255;205886,52;Hospitaalstraat;2;
1514098;134625,061;205868,209;Hospitaalstraat;11;
75758;134910,116;205744,097;Hospitaalstraat;12;
1514100;134637,041;205860,038;Hospitaalstraat;15;
75756;134742,149;205782,449;Hospitaalstraat;23;
3504588;134231,083;206153,847;Houtbriel;15;
3504590;134234,532;206149,177;Houtbriel;16;
6161014;134243,134;206146,87;Houtbriel;17;A
6166544;134247,245;206149,303;Houtbriel;17;B
3497443;134252,139;206133,053;Kalkstraat;6;
76251;134263,11;206130,448;Kalkstraat;8;
3497453;134269,842;206127,138;Kalkstraat;12;
3497460;134274,729;206123,799;Kalkstraat;14;
3497462;134281,87;206120,515;Kalkstraat;18;
4460287;134287,997;206118,346;Kalkstraat;20;
4460288;134291,68;206117,803;Kalkstraat;22;
4460290;134296,792;206115,5;Kalkstraat;24;
3497477;134303,868;206107,402;Kalkstraat;26;
3497487;134340,75;206088,232;Kalkstraat;30;
4460294;134348,115;206083,401;Kalkstraat;32;
977878;134372,424;206048,05;Kalkstraat;33;
3497490;134357,231;206080,731;Kalkstraat;34;
75561;134378,845;206039,992;Kalkstraat;35;
4460295;134362,746;206077,45;Kalkstraat;36;
3497496;134383,056;206036,036;Kalkstraat;37;
3497498;134387,95;206033,598;Kalkstraat;39;
3948682;134372,481;206075,389;Kalkstraat;40;
4455418;134391,254;206031,886;Kalkstraat;41;
76247;134379,09;206069,261;Kalkstraat;42;
3497499;134402,14;206023,474;Kalkstraat;45;
3497503;134406,835;206020,835;Kalkstraat;47;
3497508;134409,385;206018,729;Kalkstraat;49;
3497514;134414,156;206015,301;Kalkstraat;51;
75565;134515,605;205994,385;Kalkstraat;52;
1514012;134422,525;206010,497;Kalkstraat;53;
75563;134519,899;205991,966;Kalkstraat;54;
1514013;134525,286;205988,635;Kalkstraat;56;
75567;134437,792;206004,718;Kalkstraat;57;
1514015;134445,26;206001,094;Kalkstraat;59;
1514016;134537,69;205980,507;Kalkstraat;60;
1514017;134449,541;205999,054;Kalkstraat;61;
1514018;134540,593;205977,631;Kalkstraat;62;
6320653;134552,233;205981,814;Kalkstraat;62;A
6331902;134563,233;205989,814;Kalkstraat;62;B
6331900;134575,338;205996,876;Kalkstraat;62;C
1514019;134453,638;205997,694;Kalkstraat;63;
1514020;134545,31;205971,795;Kalkstraat;64;
1514021;134457,047;205996,723;Kalkstraat;65;
1514022;134547,815;205967,955;Kalkstraat;66;
1514024;134550,617;205963,619;Kalkstraat;68;
1514025;134472,098;205990,856;Kalkstraat;69;
75744;134555,972;205956,288;Kalkstraat;70;
75743;134559,02;205953,031;Kalkstraat;72;
1514027;134483,661;205988,084;Kalkstraat;73;
1514028;134564,611;205944,852;Kalkstraat;74;
75560;134488,356;205985,875;Kalkstraat;75;
1514029;134568,211;205939,162;Kalkstraat;76;
75739;134492,723;205979,678;Kalkstraat;77;
1514031;134502,791;205977,853;Kalkstraat;79;
1514032;134577,647;205932,905;Kalkstraat;80;
1514033;134514,461;205973,414;Kalkstraat;81;
1514036;134584,065;205925,076;Kalkstraat;84;
1514038;134588,719;205916,904;Kalkstraat;86;
1514040;134591,503;205914,437;Kalkstraat;88;
1514041;134530,439;205957,814;Kalkstraat;89;
75742;134597,605;205913,405;Kalkstraat;90;
3497552;134535,256;205953,838;Kalkstraat;91;
75740;134561;205925;Kalkstraat;101;
75738;134562,154;205919,41;Kalkstraat;103;
75741;134566,185;205914,082;Kalkstraat;105;
3500067;134589,771;206458,607;Klein-Hulststraat;3;
3500070;134594,528;206457,292;Klein-Hulststraat;5;
9407;134597,471;206477,138;Klein-Hulststraat;6;
3500071;134598,598;206456,228;Klein-Hulststraat;7;
4444729;134602,479;206454,851;Klein-Hulststraat;9;
3500075;134613,497;206450,343;Klein-Hulststraat;13;
4406684;134618,255;206474,195;Klein-Hulststraat;14;
4037770;134619,069;206448,403;Klein-Hulststraat;15;
3500078;134624,954;206471,503;Klein-Hulststraat;16;
3500079;134624,328;206446,399;Klein-Hulststraat;17;
56055;134631,465;206466,245;Klein-Hulststraat;18;
4444733;134630,713;206444,083;Klein-Hulststraat;19;
56056;134636,16;206464,367;Klein-Hulststraat;20;
4004165;134640,605;206462,614;Klein-Hulststraat;22;
3500081;134639,04;206440,202;Klein-Hulststraat;23;
1332094;134644,549;206461,737;Klein-Hulststraat;24;
3500084;134644,799;206438,449;Klein-Hulststraat;25;
3500085;134650,308;206459,922;Klein-Hulststraat;26;
3925969;134648,055;206431,5;Klein-Hulststraat;27;
4449052;134657,195;206455,226;Klein-Hulststraat;28;
3500086;134654,816;206431,562;Klein-Hulststraat;29;
4444739;134660,325;206432,501;Klein-Hulststraat;31;
4057353;134664,394;206430,811;Klein-Hulststraat;33;
4444740;134668,338;206428,495;Klein-Hulststraat;35;
3500087;134672,908;206426,304;Klein-Hulststraat;37;
4444741;134679,607;206423,987;Klein-Hulststraat;39;
4027354;134682,862;206423,111;Klein-Hulststraat;41;
3500088;134683,926;206418,916;Klein-Hulststraat;43;
4444743;134689,185;206420,043;Klein-Hulststraat;45;
3500089;134692,879;206418,478;Klein-Hulststraat;47;
3500090;134696,635;206416,725;Klein-Hulststraat;49;
3500091;134703,021;206414,409;Klein-Hulststraat;51;
3500092;134710,283;206411,905;Klein-Hulststraat;53;
3500093;134665,396;206452,096;Klein-Hulststraat;54;
68427;134712,814;206406,395;Klein-Hulststraat;55;
3500094;134669,966;206450,531;Klein-Hulststraat;56;
68430;134715,252;206410,216;Klein-Hulststraat;57;
3500095;134673,722;206448,716;Klein-Hulststraat;58;
68428;134731,13;206402,452;Klein-Hulststraat;59;
3500097;134738,963;206400,039;Klein-Hulststraat;61;
4449077;134680,796;206444,02;Klein-Hulststraat;62;
3500098;134742,837;206398,382;Klein-Hulststraat;63;
3500100;134746,718;206396,504;Klein-Hulststraat;65;
3500102;134695,907;206440,915;Klein-Hulststraat;68;
3500105;134762,992;206383,851;Klein-Hulststraat;71;
3500111;134715,917;206431,875;Klein-Hulststraat;74;
56057;134721,363;206428,683;Klein-Hulststraat;76;
4444810;134772,488;206381,83;Klein-Hulststraat;77;
63260;134725,746;206426,617;Klein-Hulststraat;78;
4263214;134781,973;206379,079;Klein-Hulststraat;79;
4444813;134791,709;206375,273;Klein-Hulststraat;81;
4447871;134735,324;206423,111;Klein-Hulststraat;82;
68429;134801,571;206371,688;Klein-Hulststraat;83;
3500117;134745,842;206422,485;Klein-Hulststraat;86;
3500119;134754,043;206414,972;Klein-Hulststraat;90;
4447875;134759,489;206411,654;Klein-Hulststraat;92;
4447876;134763,558;206409,901;Klein-Hulststraat;94;
4447877;134767,44;206408,274;Klein-Hulststraat;96;
4447878;134770,883;206406,396;Klein-Hulststraat;98;
3500123;134775,015;206404,831;Klein-Hulststraat;100;
3500125;134779,084;206404,705;Klein-Hulststraat;102;
3500127;134783,592;206401,513;Klein-Hulststraat;104;
4069906;134787,598;206399,76;Klein-Hulststraat;106;
3500130;134799,608;206401,046;Klein-Hulststraat;112;
4447884;134805,428;206392,968;Klein-Hulststraat;114;
4447887;134814,204;206389,565;Klein-Hulststraat;118;
4447888;134817,448;206388,047;Klein-Hulststraat;120;
63261;134804,694;206423,125;Klein-Hulststraat;124;
63275;134841,048;206398,266;Klein-Hulststraat;126;
3500136;134844,348;206403,364;Klein-Hulststraat;128;
3500139;134846,928;206407,572;Klein-Hulststraat;130;
63317;134850;206411;Klein-Hulststraat;132;
977887;134329,962;206001,376;Kleine Peperstraat;1;
1193302;134338,756;206009,812;Kleine Peperstraat;5;
1513896;134343,227;206018,47;Kleine Peperstraat;7;
1513899;134348,813;206023,848;Kleine Peperstraat;11;
3511361;134352,643;206027,36;Kleine Peperstraat;13;
977891;134357,924;206030,934;Kleine Peperstraat;15;
1193081;134361,868;206037,243;Kleine Peperstraat;17;
3500227;134211,48;205660,348;Knaptandstraat;2;
3500230;134216,66;205662,781;Knaptandstraat;4;
3500234;134215,874;205652,802;Knaptandstraat;6;
91075;134219,375;205643,003;Knaptandstraat;8;
3500240;134220,602;205638,267;Knaptandstraat;10;
