Projectnummer;Opdrachtnummer;Blok;Cluster NR;LAM MK;BG Id;BG Name;Straat;Huisnummer;Huisnummer Toevoeging;BG Version;Quadrant;SSV Date;Surveyor;Buildingtype;NR BU;NR LU;NR SU;UNITS TOTAL;Opdrachttemplate
HASSELT - FH02;2407816;BL0240;3;2407816;;Koning Albertstraat 13-15;Koning Albertstraat;15;;;;2019-09-18 10:30:20;Jo De Clippel;MDU;0;1;0;1;BUILDING template
HASSELT - FH02;2407814;BL0240;3;2407814;;Koning Albertstraat 13-15;Koning Albertstraat;13;;;;2019-09-18 10:30:20;Jo De Clippel;MDU;1;0;0;1;BUILDING template
HASSELT - FH02;5322002;BL0241;3;5322002;31650703;Koning Albertstraat 27-29;Koning Albertstraat;27;;;C;2019-07-12 21:15:14;Jo De Clippel;MDU;1;6;1;8;BUILDING template
HASSELT - FH02;656238;BL0241;3;656238;31650703;Koning Albertstraat 27-29;Koning Albertstraat;29;;;C;2019-07-12 21:15:14;Jo De Clippel;MDU;0;7;1;8;BUILDING template
HASSELT - FH02;656222;BL0238;3;656222;21140759;Leopoldplein 25-27;Leopoldplein;25;;20191103202132;XA;2019-06-06;Jo De Clippel;MDU;2;12;1;15;BUILDING template
HASSELT - FH02;656220;BL0238;3;656220;21140759;Leopoldplein 25-27;Leopoldplein;27;;20191103202132;XA;2019-06-06;Jo De Clippel;MDU;2;12;1;15;BUILDING template
HASSELT - FH02;2426951;BL0226;2;2426951;31650701;Maastrichterstraat 2-2a;Maastrichterstraat;2;A;;C;2019-08-27 08:35:11;Jo De Clippel;MDU;1;4;0;5;BUILDING template
HASSELT - FH02;677159;BL0226;2;677159;31650701;Maastrichterstraat 2-2a;Maastrichterstraat;2;;;C;2019-08-27 08:35:11;Jo De Clippel;MDU;1;0;0;1;BUILDING template
HASSELT - FH02;2427069;BL0221;2;2427069;21140763;Maastrichterstraat 91-93;Maastrichterstraat;91;;;D;2019-07-01;Jo De Clippel;MDU;0;4;0;4;BUILDING template
HASSELT - FH02;2427072;BL0221;2;2427072;21140763;Maastrichterstraat 91-93;Maastrichterstraat;93;;20191103202111;D;2019-07-01;Jo De Clippel;MDU;1;3;0;4;BUILDING template
HASSELT - FH02;2427994;BL0204;1;2427994;31412740;Martelarenlaan 13-15;Martelarenlaan;13;;;XC;2018-03-29 14:15:32;Rudi Caes;MDU;1;78;1;80;BUILDING template
HASSELT - FH02;2428154;BL0204;1;2428154;31412740;Martelarenlaan 13-15;Martelarenlaan;15;;;XC;2018-03-29 14:15:32;Rudi Caes;MDU;1;0;;1;BUILDING template
HASSELT - FH02;2429616;BL0211;4;2429616;21140769;Minderbroederstraat 12_Walputstraat 7;Minderbroedersstraat;12;;20191103202112;C;2019-09-04;Jo De Clippel;MDU;1;9;1;11;BUILDING template
HASSELT - FH02;69193;BL0211;4;69193;21140769;Minderbroederstraat 12_Walputstraat 7;Walputstraat;7;;;C;2019-09-04;Jo De Clippel;MDU;1;0;0;1;BUILDING template
HASSELT - FH02;677204;BL0239;3;677204;21140771;Ridderstraat 25-27-29-31-33_Havermarkt 16-18;Havermarkt;16;;20191103202127;B;2019-05-22 20:30:15;Jo De Clippel;MDU;0;18;1;19;BUILDING template
HASSELT - FH02;2417017;BL0239;3;2417017;21140771;Ridderstraat 25-27-29-31-33_Havermarkt 16-18;Havermarkt;18;;20191103202120;B;2019-05-22 20:30:15;Jo De Clippel;MDU;1;8;1;10;BUILDING template
HASSELT - FH02;3937600;BL0239;3;3937600;21140771;Ridderstraat 25-27-29-31-33_Havermarkt 16-18;Ridderstraat;25;;20191103202136;B;2019-05-22 20:30:15;Jo De Clippel;MDU;0;6;1;7;BUILDING template
HASSELT - FH02;3937601;BL0239;3;3937601;21140771;Ridderstraat 25-27-29-31-33_Havermarkt 16-18;Ridderstraat;27;;;B;2019-05-22 20:30:15;Jo De Clippel;MDU;0;10;1;11;BUILDING template
HASSELT - FH02;3937602;BL0239;3;3937602;21140771;Ridderstraat 25-27-29-31-33_Havermarkt 16-18;Ridderstraat;29;;;B;2019-05-22 20:30:15;Jo De Clippel;MDU;0;10;1;11;BUILDING template
HASSELT - FH02;3937603;BL0239;3;3937603;21140771;Ridderstraat 25-27-29-31-33_Havermarkt 16-18;Ridderstraat;31;;20191103202136;B;2019-05-22 20:30:15;Jo De Clippel;MDU;0;8;1;9;BUILDING template
HASSELT - FH02;3937604;BL0239;3;3937604;21140771;Ridderstraat 25-27-29-31-33_Havermarkt 16-18;Ridderstraat;33;;20191103202136;B;2019-05-22 20:30:15;Jo De Clippel;MDU;0;2;1;3;BUILDING template
HASSELT - FH02;4857613;BL0209;4;4857613;;Thonissenlaan 5-7;Thonissenlaan;5;;;B;2019-08-19;Jo De Clippel;MDU;2;6;1;9;BUILDING template
HASSELT - FH02;2442188;BL0209;3;2442188;;Thonissenlaan 5-7;Thonissenlaan;7;;;B;2019-08-19;Jo De Clippel;MDU;2;0;0;2;BUILDING template
HASSELT - FH02;4846446;BL0201;4;4846446;21140776;Thonissenlaan 81-83_Demerstraat 94-92-90-88-86;Thonissenlaan;81;;;XC;2019-08-23 11:15:27;Jo De Clippel;MDU;1;0;0;1;BUILDING template
HASSELT - FH02;2442438;BL0201;4;2442438;21140776;Thonissenlaan 81-83_Demerstraat 94-92-90-88-86;Thonissenlaan;83;;20191103202138;XC;2019-08-23 11:15:27;Jo De Clippel;MDU;0;12;1;13;BUILDING template
HASSELT - FH02;5320257;BL0201;4;5320257;21140776;Thonissenlaan 81-83_Demerstraat 94-92-90-88-86;Demerstraat;86;;;XC;2019-08-23 11:15:27;Jo De Clippel;MDU;1;0;0;1;BUILDING template
HASSELT - FH02;3937285;BL0201;4;3937285;21140776;Thonissenlaan 81-83_Demerstraat 94-92-90-88-86;Demerstraat;88;;20191103202136;XC;2019-08-23 11:15:27;Jo De Clippel;MDU;1;11;1;13;BUILDING template
HASSELT - FH02;5446608;BL0201;4;5446608;21140776;Thonissenlaan 81-83_Demerstraat 94-92-90-88-86;Demerstraat;90;;;XC;2019-08-23 11:15:27;Jo De Clippel;MDU;1;0;0;1;BUILDING template
HASSELT - FH02;2412876;BL0201;4;2412876;21140776;Thonissenlaan 81-83_Demerstraat 94-92-90-88-86;Demerstraat;92;;;XC;2019-08-23 11:15:27;Jo De Clippel;MDU;1;0;0;1;BUILDING template
HASSELT - FH02;2412881;BL0201;4;2412881;21140776;Thonissenlaan 81-83_Demerstraat 94-92-90-88-86;Demerstraat;94;;;XC;2019-08-23 11:15:27;Jo De Clippel;MDU;1;0;0;1;BUILDING template
HASSELT - FH02;1164605;BL0223;2;1164605;31650603;Torenplein 1-2-3-5-6-7-8_St.-Jozefsstraat 10;Torenplein;6;;;XA;2019-06-04;Jo De Clippel;MDU;0;1;0;1;BUILDING template
HASSELT - FH02;4855847;BL0223;2;4855847;31650603;Torenplein 1-2-3-5-6-7-8_St.-Jozefsstraat 10;Torenplein;7;;;XA;2019-06-04;Jo De Clippel;MDU;12;0;1;13;BUILDING template
HASSELT - FH02;2419245;BL0223;2;2419245;31650603;Torenplein 1-2-3-5-6-7-8_St.-Jozefsstraat 10;Sint-Jozefsstraat;10;;;XA;2019-06-04;Jo De Clippel;MDU;14;13;4;31;BUILDING template
HASSELT - FH02;2442705;BL0223;2;2442705;31650603;Torenplein 1-2-3-5-6-7-8_St.-Jozefsstraat 10;Torenplein;1;;20191103210827;XA;2019-06-04;Jo De Clippel;MDU;0;18;1;19;BUILDING template
HASSELT - FH02;2442707;BL0223;2;2442707;31650603;Torenplein 1-2-3-5-6-7-8_St.-Jozefsstraat 10;Torenplein;2;;20191103202139;XA;2019-06-04;Jo De Clippel;MDU;0;28;1;29;BUILDING template
HASSELT - FH02;2442712;BL0223;2;2442712;31650603;Torenplein 1-2-3-5-6-7-8_St.-Jozefsstraat 10;Torenplein;3;;20191103202139;XA;2019-06-04;Jo De Clippel;MDU;0;22;1;23;BUILDING template
HASSELT - FH02;2442717;BL0223;2;2442717;31650603;Torenplein 1-2-3-5-6-7-8_St.-Jozefsstraat 10;Torenplein;5;;;XA;2019-06-04;Jo De Clippel;MDU;1;0;0;1;BUILDING template
HASSELT - FH02;2442725;BL0223;2;2442725;31650603;Torenplein 1-2-3-5-6-7-8_St.-Jozefsstraat 10;Torenplein;8;;20191103202139;XA;2019-06-04;Jo De Clippel;MDU;2;0;5;7;BUILDING template
HASSELT - FH02;3937727;BL0204;1;3937727;31412294;Witte-Nonnenstraat 10a-10b;Witte-Nonnenstraat;10;A;;C;;;MDU;0;20;1;21;BUILDING template
HASSELT - FH02;2448098;BL0204;1;2448098;31412294;Witte-Nonnenstraat 10a-10b;Witte-Nonnenstraat;10;B;;C;;;MDU;0;5;0;5;BUILDING template
HASSELT - FH02;5402641;BL0204;1;5402641;31412108;Witte-Nonnenstraat 20c-20d;Witte-Nonnenstraat;20;C;;C;;;MDU;0;8;0;8;BUILDING template
HASSELT - FH02;5313879;BL0204;1;5313879;31412108;Witte-Nonnenstraat 20c-20d;Witte-Nonnenstraat;20;D;;C;;;MDU;0;6;2;8;BUILDING template
