Projectnummer;errors;Opdrachtnummer;Blok;Cluster NR;Building FID;LAM MK;BG Id;BG Name;BG Name IFH;Straat;Huisnummer;Huisnummer Toevoeging;Quadrant;Q IFH;SSV Date;Surveyor;Buildingtype;NR BU;NR LU;NR SU;UNITS TOTAL;IFH_BU;IFH_LU;IFH_SU;IFH_TOTAAL;Wall Mount;Wall Mount IFH;Opdrachttemplate
MECHELEN - FH02;Wall Mount diff;3035690;BL0201;5.0;430680;3035690;;;;Guldenstraat;3;;;;;Abdelmalek Lamkoref;SDU;1;0;0;1;1;0;0;1;Y;N;BUILDING template
MECHELEN - FH02;Wall Mount diff;3035693;BL0201;5.0;430682;3035693;;;;Guldenstraat;5;;D;D;2019-03-21 15:02:20;Wim Lambrechts;MDU;1;3;0;4;1;3;0;4;Y;N;BUILDING template
MECHELEN - FH02;Wall Mount diff;3035705;BL0201;5.0;430687;3035705;;;;Guldenstraat;13;;;;;Abdelmalek Lamkoref;SDU;1;0;0;1;1;0;0;1;Y;N;BUILDING template
MECHELEN - FH02;Wall Mount diff;3035706;BL0201;5.0;430688;3035706;;;;Guldenstraat;15;;XC;C;2020-07-27;Andreas Versteeven;MDU;1;4;0;5;1;4;0;5;Y;N;BUILDING template
MECHELEN - FH02;Wall Mount diff;3035721;BL0201;5.0;7092703;3035721;;;;Guldenstraat;29;;XC;C;2020-07-31;Andreas Versteeven;MDU;1;4;1;6;1;4;1;6;Y;N;BUILDING template
MECHELEN - FH02;Units total diff;3043028;BL0216;3.0;434703;3043028;;;;Kardinaal Mercierplein;1;;C;;2019-03-15 19:44:12;Andreas Versteeven;MDU;1;8;0;9;5;12;0;17;N;Y;BUILDING template
MECHELEN - FH02;Units bu diff;3043028;BL0216;3.0;434703;3043028;;;;Kardinaal Mercierplein;1;;C;;2019-03-15 19:44:12;Andreas Versteeven;MDU;1;8;0;9;5;12;0;17;N;Y;BUILDING template
MECHELEN - FH02;Units lu diff;3043028;BL0216;3.0;434703;3043028;;;;Kardinaal Mercierplein;1;;C;;2019-03-15 19:44:12;Andreas Versteeven;MDU;1;8;0;9;5;12;0;17;N;Y;BUILDING template
MECHELEN - FH02;Wall Mount diff;3043028;BL0216;3.0;434703;3043028;;;;Kardinaal Mercierplein;1;;C;C;2019-03-15 19:44:12;Andreas Versteeven;MDU;1;8;0;9;5;12;0;17;N;Y;BUILDING template
MECHELEN - FH02;Wall Mount diff;3053904;BL0201;5.0;440042;3053904;;;;Zoutwerf;2;;;;;Bernardo Kana da Rosa;SDU;0;1;0;1;0;1;0;1;Y;N;BUILDING template
MECHELEN - FH02;Wall Mount diff;3053917;BL0201;5.0;440048;3053917;;;;Zoutwerf;12;;;;;Abdelmalek Lamkoref;SDU;0;1;0;1;0;1;0;1;Y;N;BUILDING template
MECHELEN - FH02;Wall Mount diff;3053918;BL0201;5.0;440049;3053918;;;;Zoutwerf;13;;D;D;2019-03-21 14:59:55;Andreas Versteeven;MDU;0;2;0;2;0;2;0;2;Y;N;BUILDING template
MECHELEN - FH02;Wall Mount diff;354639;BL0216;3.0;11439732;354639;;;;Graaf van Egmontstraat;27;;;;2018-12-14;Marouane Zoubir;SDU;1;0;0;1;1;0;0;1;N;Y;BUILDING template
MECHELEN - FH02;Wall Mount diff;398333;BL0201;5.0;7092742;398333;;;;Korenmarkt;1;;;;;Bernardo Kana da Rosa;SDU;1;0;0;1;1;0;0;1;Y;N;BUILDING template
MECHELEN - FH02;Units su diff;405392;BL0205;3.0;7092752;405392;35317903;Hanswijkstraat 33-33A;Hanswijkstraat 33-33A;Hanswijkstraat;33;;XA;;2020-08-10;Andreas Versteeven;MDU;0;10;1;11;0;10;0;10;Y;Y;BUILDING template
MECHELEN - FH02;Units total diff;405392;BL0205;3.0;7092752;405392;35317903;Hanswijkstraat 33-33A;Hanswijkstraat 33-33A;Hanswijkstraat;33;;XA;;2020-08-10;Andreas Versteeven;MDU;0;10;1;11;0;10;0;10;Y;Y;BUILDING template
MECHELEN - FH02;Buildingtype diff;4756662;BL0232;6.0;446547;4756662;;;;Stationsstraat;15;;D;;2018-09-17;Hidde Kiekens;MDU;1;0;0;1;;;;;Y;;BUILDING template
MECHELEN - FH02;Wall Mount diff;5717880;BL0201;5.0;11439519;5717880;;;;Guldenstraat;31;;D;D;2019-03-21 14:59:47;Wim Lambrechts;MDU;1;3;1;5;1;3;1;5;Y;N;BUILDING template
MECHELEN - FH02;Wall Mount diff;898145;BL0201;5.0;11439510;898145;;;;Zoutwerf;1;;;;2018-06-25;Bernardo Kana da Rosa;SDU;1;0;0;1;1;0;0;1;Y;N;BUILDING template
;Building Missing in PR;;;;39429373;4764803;38102265;Hanswijkstraat 4-6-8A-8B-10;;Hanswijkstraat;6;;;D;;;;;;;;0;1;0;1;Y;;
;Building Missing in PR;;;;39430459;6440876;;;;Graaf van Egmontstraat;15;;;D;;;;;;;;1;4;0;5;Y;;
