Projectnummer;errors;Opdrachtnummer;Blok;Cluster NR;Building FID;LAM MK;BG Id;BG Name;BG Name IFH;Straat;Huisnummer;Huisnummer Toevoeging;Quadrant;Q IFH;SSV Date;Surveyor;Buildingtype;NR BU;NR LU;NR SU;UNITS TOTAL;IFH_BU;IFH_LU;IFH_SU;IFH_TOTAAL;Wall Mount;Wall Mount IFH;Opdrachttemplate
MECHELEN - FH02;Wall Mount diff;3035690;BL0201;5.0;430680;3035690;;;;Guldenstraat;3;;;;;Abdelmalek Lamkoref;SDU;1;0;0;1;1;0;0;1;Y;N;BUILDING template
MECHELEN - FH02;Wall Mount diff;3035693;BL0201;5.0;430682;3035693;;;;Guldenstraat;5;;D;D;2019-03-21 15:02:20;Wim Lambrechts;MDU;1;3;0;4;1;3;0;4;Y;N;BUILDING template
MECHELEN - FH02;Wall Mount diff;3035705;BL0201;5.0;430687;3035705;;;;Guldenstraat;13;;;;;Abdelmalek Lamkoref;SDU;1;0;0;1;1;0;0;1;Y;N;BUILDING template
MECHELEN - FH02;Wall Mount diff;3035706;BL0201;5.0;430688;3035706;;;;Guldenstraat;15;;XC;C;2020-07-27;Andreas Versteeven;MDU;1;4;0;5;1;4;0;5;Y;N;BUILDING template
MECHELEN - FH02;Wall Mount diff;3035721;BL0201;5.0;7092703;3035721;;;;Guldenstraat;29;;XC;C;2020-07-31;Andreas Versteeven;MDU;1;4;1;6;1;4;1;6;Y;N;BUILDING template
MECHELEN - FH02;Wall Mount diff;3053904;BL0201;5.0;440042;3053904;;;;Zoutwerf;2;;;;;Bernardo Kana da Rosa;SDU;0;1;0;1;0;1;0;1;Y;N;BUILDING template
MECHELEN - FH02;Wall Mount diff;3053917;BL0201;5.0;440048;3053917;;;;Zoutwerf;12;;;;;Abdelmalek Lamkoref;SDU;0;1;0;1;0;1;0;1;Y;N;BUILDING template
MECHELEN - FH02;Wall Mount diff;3053918;BL0201;5.0;440049;3053918;;;;Zoutwerf;13;;D;D;2019-03-21 14:59:55;Andreas Versteeven;MDU;0;2;0;2;0;2;0;2;Y;N;BUILDING template
MECHELEN - FH02;Wall Mount diff;398333;BL0201;5.0;7092742;398333;;;;Korenmarkt;1;;;;;Bernardo Kana da Rosa;SDU;1;0;0;1;1;0;0;1;Y;N;BUILDING template
MECHELEN - FH02;Units bu diff;405392;BL0205;3.0;7092752;405392;35317903;Hanswijkstraat 33-33A;Hanswijkstraat 33-33A;Hanswijkstraat;33;;XA;;2020-08-10;Andreas Versteeven;MDU;0;10;1;11;1;10;0;11;Y;Y;BUILDING template
