Projectnummer;errors;Opdrachtnummer;Blok;Cluster NR;Building FID;LAM MK;BG Id;BG Name;BG Name IFH;Straat;Huisnummer;Huisnummer Toevoeging;Quadrant;Q IFH;SSV Date;Surveyor;Buildingtype;NR BU;NR LU;NR SU;UNITS TOTAL;IFH_BU;IFH_LU;IFH_SU;IFH_TOTAAL;Wall Mount;Wall Mount IFH;Opdrachttemplate
MECHELEN - FH02;Units total diff;1492144;BL0225;1.0;7092697;1492144;35331769;Stationsstraat 60_Vaartdijk 91-92-93-94-95;Stationsstraat 60_Vaartdijk 91-92-93-94-95;Vaartdijk;91;;XA;;2020-08-14;Wim Lambrechts;MDU;0;16;1;17;0;28;1;29;N;N;BUILDING template
MECHELEN - FH02;Units lu diff;1492144;BL0225;1.0;7092697;1492144;35331769;Stationsstraat 60_Vaartdijk 91-92-93-94-95;Stationsstraat 60_Vaartdijk 91-92-93-94-95;Vaartdijk;91;;XA;;2020-08-14;Wim Lambrechts;MDU;0;16;1;17;0;28;1;29;N;N;BUILDING template
MECHELEN - FH02;Units total diff;3037286;BL0220;2.0;431564;3037286;;;;Hoogstraat;43;;D;;2020-08-05;Andreas Versteeven;MDU;1;3;1;5;0;3;0;3;Y;Y;BUILDING template
MECHELEN - FH02;Units su diff;3037286;BL0220;2.0;431564;3037286;;;;Hoogstraat;43;;D;;2020-08-05;Andreas Versteeven;MDU;1;3;1;5;0;3;0;3;Y;Y;BUILDING template
MECHELEN - FH02;Units bu diff;3037286;BL0220;2.0;431564;3037286;;;;Hoogstraat;43;;D;;2020-08-05;Andreas Versteeven;MDU;1;3;1;5;0;3;0;3;Y;Y;BUILDING template
MECHELEN - FH02;Units total diff;3037314;BL0221;2.0;431579;3037314;;;;Hoogstraat;75;;D;;2018-09-13;Hidde Kiekens;MDU;1;1;0;2;1;2;0;3;Y;Y;BUILDING template
MECHELEN - FH02;Units lu diff;3037314;BL0221;2.0;431579;3037314;;;;Hoogstraat;75;;D;;2018-09-13;Hidde Kiekens;MDU;1;1;0;2;1;2;0;3;Y;Y;BUILDING template
MECHELEN - FH02;Quadrant diff;3040890;BL0228;1.0;433592;3040890;;Leopoldstraat 49-51;;Leopoldstraat;49;;D;;;Youssef Abdellaoui;MDU;0;1;0;1;0;1;0;1;Y;Y;BUILDING template
MECHELEN - FH02;Buildingtype diff;3040890;BL0228;1.0;433592;3040890;;Leopoldstraat 49-51;;Leopoldstraat;49;;D;;;Youssef Abdellaoui;MDU;0;1;0;1;;;;;Y;;BUILDING template
MECHELEN - FH02;BG Name diff;3040890;BL0228;1.0;433592;3040890;;Leopoldstraat 49-51;;Leopoldstraat;49;;D;;;Youssef Abdellaoui;MDU;0;1;0;1;0;1;0;1;Y;Y;BUILDING template
MECHELEN - FH02;Units total diff;3040909;BL0225;1.0;433603;3040909;;;;Leopoldstraat;70;;D;;2019-03-26 14:20:11;Andreas Versteeven;MDU;1;10;1;12;3;11;1;15;N;N;BUILDING template
MECHELEN - FH02;Quadrant diff;3040909;BL0225;1.0;433603;3040909;;;;Leopoldstraat;70;;D;C;2019-03-26 14:20:11;Andreas Versteeven;MDU;1;10;1;12;3;11;1;15;N;N;BUILDING template
MECHELEN - FH02;Units bu diff;3040909;BL0225;1.0;433603;3040909;;;;Leopoldstraat;70;;D;;2019-03-26 14:20:11;Andreas Versteeven;MDU;1;10;1;12;3;11;1;15;N;N;BUILDING template
MECHELEN - FH02;Units lu diff;3040909;BL0225;1.0;433603;3040909;;;;Leopoldstraat;70;;D;;2019-03-26 14:20:11;Andreas Versteeven;MDU;1;10;1;12;3;11;1;15;N;N;BUILDING template
MECHELEN - FH02;Units total diff;3040930;BL0226;1.0;433610;3040930;;;;Leopoldstraat;88;;D;;2020-07-13;Andreas Versteeven;MDU;1;3;0;4;2;3;0;5;Y;Y;BUILDING template
MECHELEN - FH02;Units bu diff;3040930;BL0226;1.0;433610;3040930;;;;Leopoldstraat;88;;D;;2020-07-13;Andreas Versteeven;MDU;1;3;0;4;2;3;0;5;Y;Y;BUILDING template
MECHELEN - FH02;Units lu diff;3043028;BL0216;3.0;434703;3043028;;;;Kardinaal Mercierplein;1;;C;;2019-03-15 19:44:12;Andreas Versteeven;MDU;1;8;0;9;5;12;0;17;N;N;BUILDING template
MECHELEN - FH02;Units total diff;3043028;BL0216;3.0;434703;3043028;;;;Kardinaal Mercierplein;1;;C;;2019-03-15 19:44:12;Andreas Versteeven;MDU;1;8;0;9;5;12;0;17;N;N;BUILDING template
MECHELEN - FH02;Units bu diff;3043028;BL0216;3.0;434703;3043028;;;;Kardinaal Mercierplein;1;;C;;2019-03-15 19:44:12;Andreas Versteeven;MDU;1;8;0;9;5;12;0;17;N;N;BUILDING template
MECHELEN - FH02;Units su diff;3047990;BL0218;4.0;437198;3047990;;;;Schuttersvest;41;;XA;;2019-02-28 11:31:02;Yannick_ Lambrechts;MDU;2;9;1;12;1;11;3;15;Y;Y;BUILDING template
MECHELEN - FH02;Units bu diff;3047990;BL0218;4.0;437198;3047990;;;;Schuttersvest;41;;XA;;2019-02-28 11:31:02;Yannick_ Lambrechts;MDU;2;9;1;12;1;11;3;15;Y;Y;BUILDING template
MECHELEN - FH02;Units lu diff;3047990;BL0218;4.0;437198;3047990;;;;Schuttersvest;41;;XA;;2019-02-28 11:31:02;Yannick_ Lambrechts;MDU;2;9;1;12;1;11;3;15;Y;Y;BUILDING template
MECHELEN - FH02;Units total diff;3047990;BL0218;4.0;437198;3047990;;;;Schuttersvest;41;;XA;;2019-02-28 11:31:02;Yannick_ Lambrechts;MDU;2;9;1;12;1;11;3;15;Y;Y;BUILDING template
MECHELEN - FH02;BG Name diff;3049044;BL0225;1.0;11439680;3049044;;Stationsstraat 55_Van Kerckhovenstraat 2;;Stationsstraat;55;;F;;2019-12-30 15:55:11;Andreas Versteeven;MDU;3;0;2;5;3;0;2;5;N;N;BUILDING template
MECHELEN - FH02;Quadrant diff;335249;BL0228;1.0;440761;335249;;Leopoldstraat 49-51;;Leopoldstraat;51;;D;;;Youssef Abdellaoui;MDU;0;1;1;1;0;1;0;1;Y;Y;BUILDING template
MECHELEN - FH02;Buildingtype diff;335249;BL0228;1.0;440761;335249;;Leopoldstraat 49-51;;Leopoldstraat;51;;D;;;Youssef Abdellaoui;MDU;0;1;1;1;;;;;Y;;BUILDING template
MECHELEN - FH02;BG Name diff;335249;BL0228;1.0;440761;335249;;Leopoldstraat 49-51;;Leopoldstraat;51;;D;;;Youssef Abdellaoui;MDU;0;1;1;1;0;1;0;1;Y;Y;BUILDING template
MECHELEN - FH02;Units su diff;335249;BL0228;1.0;440761;335249;;Leopoldstraat 49-51;;Leopoldstraat;51;;D;;;Youssef Abdellaoui;MDU;0;1;1;1;0;1;0;1;Y;Y;BUILDING template
MECHELEN - FH02;Quadrant diff;336412;BL0225;1.0;11439941;336412;11447155;Van Kerckhovenstraat 8-10-12-14;Van Kerckhovenstraat 8-10-12-14;Van Kerckhovenstraat;10;;XA;C;2019-12-17 14:30:41;Andreas Versteeven;MDU;0;9;1;10;0;9;1;10;N;N;BUILDING template
MECHELEN - FH02;Units lu diff;336884;BL0225;1.0;440796;336884;;;;Leopoldstraat;54;;XC;;2020-07-20;Andreas Versteeven;MDU;1;3;0;4;3;1;0;4;Y;Y;BUILDING template
MECHELEN - FH02;Units bu diff;336884;BL0225;1.0;440796;336884;;;;Leopoldstraat;54;;XC;;2020-07-20;Andreas Versteeven;MDU;1;3;0;4;3;1;0;4;Y;Y;BUILDING template
MECHELEN - FH02;Quadrant diff;336885;BL0225;1.0;440797;336885;;;;Leopoldstraat;56;;C;D;2019-03-05 13:25:19;Andreas Versteeven;MDU;0;4;0;4;0;4;0;4;Y;Y;BUILDING template
MECHELEN - FH02;Units lu diff;354325;BL0231;6.0;440822;354325;;;;Stationsstraat;37;;XC;;2020-07-23;Andreas Versteeven;MDU;0;7;0;7;0;8;0;8;Y;Y;BUILDING template
MECHELEN - FH02;Units total diff;354325;BL0231;6.0;440822;354325;;;;Stationsstraat;37;;XC;;2020-07-23;Andreas Versteeven;MDU;0;7;0;7;0;8;0;8;Y;Y;BUILDING template
MECHELEN - FH02;Quadrant diff;370851;BL0222;2.0;440924;370851;;Van Benedenlaan 56-58;Van Benedenlaan 56-58;Van Benedenlaan;58;;D;;;Youssef Abdellaoui;MDU;1;0;0;1;0;1;0;1;Y;Y;BUILDING template
MECHELEN - FH02;Units lu diff;370851;BL0222;2.0;440924;370851;;Van Benedenlaan 56-58;Van Benedenlaan 56-58;Van Benedenlaan;58;;D;;;Youssef Abdellaoui;MDU;1;0;0;1;0;1;0;1;Y;Y;BUILDING template
MECHELEN - FH02;Units bu diff;370851;BL0222;2.0;440924;370851;;Van Benedenlaan 56-58;Van Benedenlaan 56-58;Van Benedenlaan;58;;D;;;Youssef Abdellaoui;MDU;1;0;0;1;0;1;0;1;Y;Y;BUILDING template
MECHELEN - FH02;Units lu diff;370854;BL0222;2.0;440925;370854;;Van Benedenlaan 56-58;Van Benedenlaan 56-58;Van Benedenlaan;56;;D;;2019-03-25 18:30:09;Andreas Versteeven;MDU;1;1;1;3;0;3;0;3;Y;Y;BUILDING template
MECHELEN - FH02;Units su diff;370854;BL0222;2.0;440925;370854;;Van Benedenlaan 56-58;Van Benedenlaan 56-58;Van Benedenlaan;56;;D;;2019-03-25 18:30:09;Andreas Versteeven;MDU;1;1;1;3;0;3;0;3;Y;Y;BUILDING template
MECHELEN - FH02;Units bu diff;370854;BL0222;2.0;440925;370854;;Van Benedenlaan 56-58;Van Benedenlaan 56-58;Van Benedenlaan;56;;D;;2019-03-25 18:30:09;Andreas Versteeven;MDU;1;1;1;3;0;3;0;3;Y;Y;BUILDING template
MECHELEN - FH02;Units lu diff;405392;BL0205;3.0;7092752;405392;35317903;Hanswijkstraat 33-33A;Hanswijkstraat 33-33A;Hanswijkstraat;33;;XA;;2020-08-10;Andreas Versteeven;MDU;0;10;1;11;2;11;0;13;Y;Y;BUILDING template
MECHELEN - FH02;Units bu diff;405392;BL0205;3.0;7092752;405392;35317903;Hanswijkstraat 33-33A;Hanswijkstraat 33-33A;Hanswijkstraat;33;;XA;;2020-08-10;Andreas Versteeven;MDU;0;10;1;11;2;11;0;13;Y;Y;BUILDING template
MECHELEN - FH02;Units total diff;405392;BL0205;3.0;7092752;405392;35317903;Hanswijkstraat 33-33A;Hanswijkstraat 33-33A;Hanswijkstraat;33;;XA;;2020-08-10;Andreas Versteeven;MDU;0;10;1;11;2;11;0;13;Y;Y;BUILDING template
MECHELEN - FH02;Units su diff;405392;BL0205;3.0;7092752;405392;35317903;Hanswijkstraat 33-33A;Hanswijkstraat 33-33A;Hanswijkstraat;33;;XA;;2020-08-10;Andreas Versteeven;MDU;0;10;1;11;2;11;0;13;Y;Y;BUILDING template
MECHELEN - FH02;Quadrant diff;4758935;BL0225;1.0;11439938;4758935;11447155;Van Kerckhovenstraat 8-10-12-14;Van Kerckhovenstraat 8-10-12-14;Van Kerckhovenstraat;12;;XA;C;2019-12-17 14:45:30;Andreas Versteeven;MDU;0;9;1;10;0;9;1;10;N;N;BUILDING template
MECHELEN - FH02;Quadrant diff;4758936;BL0225;1.0;11439916;4758936;11447155;Van Kerckhovenstraat 8-10-12-14;Van Kerckhovenstraat 8-10-12-14;Van Kerckhovenstraat;14;;XA;C;2019-12-17 15:10:20;Andreas Versteeven;MDU;2;11;1;14;2;11;1;14;N;N;BUILDING template
MECHELEN - FH02;BG Name diff;5764071;BL0225;1.0;11439593;5764071;;Stationsstraat 55_Van Kerckhovenstraat 2;;Van Kerckhovenstraat;2;;F;;2019-12-17 14:20:22;Andreas Versteeven;MDU;5;0;2;7;5;0;2;7;N;N;BUILDING template
MECHELEN - FH02;Quadrant diff;5862148;BL0225;1.0;11439942;5862148;11447155;Van Kerckhovenstraat 8-10-12-14;Van Kerckhovenstraat 8-10-12-14;Van Kerckhovenstraat;8;;XA;C;2019-12-17 14:20:22;Andreas Versteeven;MDU;0;11;1;12;0;11;1;12;N;N;BUILDING template
