Projectnummer;errors;Opdrachtnummer;Blok;Cluster NR;Building FID;LAM MK;BG Id;BG Name;BG Name IFH;Straat;Huisnummer;Huisnummer Toevoeging;Quadrant;Q IFH;SSV Date;Surveyor;Buildingtype;NR BU;NR LU;NR SU;UNITS TOTAL;IFH_BU;IFH_LU;IFH_SU;IFH_TOTAAL;Wall Mount;Wall Mount IFH;Opdrachttemplate
MECHELEN - FH02;Units lu diff;10978;BL0204;5;425236;10978;;;;Onze-Lieve-Vrouwestraat;123;;C;;2019-03-04 17:10:14;Andreas Versteeven;MDU;1;7;0;2;2;0;0;2;N;N;BUILDING template
MECHELEN - FH02;Units bu diff;10978;BL0204;5;425236;10978;;;;Onze-Lieve-Vrouwestraat;123;;C;;2019-03-04 17:10:14;Andreas Versteeven;MDU;1;7;0;2;2;0;0;2;N;N;BUILDING template
MECHELEN - FH02;Units lu diff;10986;BL0232;6;425239;10986;;;;Hendrik Speecqvest;2;;C;;2020-08-04;Andreas Versteeven;MDU;1;6;1;8;2;5;1;8;N;N;BUILDING template
MECHELEN - FH02;Units bu diff;10986;BL0232;6;425239;10986;;;;Hendrik Speecqvest;2;;C;;2020-08-04;Andreas Versteeven;MDU;1;6;1;8;2;5;1;8;N;N;BUILDING template
MECHELEN - FH02;Units lu diff;1279994;BL0232;6;425367;1279994;;;;Hendrik Speecqvest;60;;XA;;2020-08-04;Andreas Versteeven;MDU;0;5;1;6;0;7;0;7;Y;Y;BUILDING template
MECHELEN - FH02;Units su diff;1279994;BL0232;6;425367;1279994;;;;Hendrik Speecqvest;60;;XA;;2020-08-04;Andreas Versteeven;MDU;0;5;1;6;0;7;0;7;Y;Y;BUILDING template
MECHELEN - FH02;Units total diff;1279994;BL0232;6;425367;1279994;;;;Hendrik Speecqvest;60;;XA;;2020-08-04;Andreas Versteeven;MDU;0;5;1;6;0;7;0;7;Y;Y;BUILDING template
MECHELEN - FH02;Units lu diff;1322034;BL0205;3;425449;1322034;11447130;Hanswijkstraat 37-37A;Hanswijkstraat 37-37A;Hanswijkstraat;37;;XA;;2020-08-10;Andreas Versteeven;MDU;0;7;1;8;0;8;1;9;Y;Y;BUILDING template
MECHELEN - FH02;Units total diff;1322034;BL0205;3;425449;1322034;11447130;Hanswijkstraat 37-37A;Hanswijkstraat 37-37A;Hanswijkstraat;37;;XA;;2020-08-10;Andreas Versteeven;MDU;0;7;1;8;0;8;1;9;Y;Y;BUILDING template
MECHELEN - FH02;Units lu diff;1492144;BL0225;1;7092697;1492144;35331769;Stationsstraat 60_Vaartdijk 91-92-93-94-95;Stationsstraat 60_Vaartdijk 91-92-93-94-95;Vaartdijk;91;;XA;;2020-08-14;Wim Lambrechts;MDU;0;15;1;16;0;36;1;37;N;N;BUILDING template
